iso,year,pm25,death_rate
EAP,2017,36.062546926547,7.02271649175657
EAP,2018,33.3328211265292,7.06047592688486
EAP,2019,33.073641842273,7.08774437953649
EAP,2020,29.8344080409949,7.23128530519464
EAP,2021,28.7939808593472,7.66394492947367
EAP,2022,28.7236250169824,7.37220869363779
EAP,2023,28.8246213833744,7.69140460150208
EAR,1990,43.4854396611679,9.7779344182822
EAR,1991,42.82925304084,9.60455483948526
EAR,1992,42.7408078846244,9.33688566731643
EAR,1993,42.6604192602113,9.1509281351841
EAR,1994,42.587115999588,9.38853224784912
EAR,1995,41.3704650454756,8.80729817860952
EAR,1996,42.4348736855375,8.63947635260411
EAR,1997,42.3591887921278,8.48344813502435
EAR,1998,42.289330626465,8.34532509800733
EAR,1999,42.2241373566881,8.21477022258397
EAR,2000,42.7391770054064,8.0496729255085
EAR,2001,42.1533071636337,7.93786729301413
EAR,2002,42.7738529709922,7.79294196539948
EAR,2003,43.4097391487497,7.69503911250932
EAR,2004,42.526209577448,7.63077799618197
EAR,2005,42.4661165704573,7.47864887862252
EAR,2006,40.4946937723329,7.35120813146319
EAR,2007,40.046472266575,7.25008509029951
EAR,2008,41.0200707079134,7.198009889789
EAR,2009,41.8029167285173,7.02985865522223
EAR,2010,41.8481828846314,6.95631192266088
EAR,2011,43.1135420738481,6.82641179195621
EAR,2012,42.3192582894747,6.75045558833195
EAR,2013,41.5991305256413,6.67910840499969
EAR,2014,41.3348720539388,6.60512911526787
EAR,2015,42.0564613036051,6.565776513756
EAR,2016,42.4213383085961,6.53052228786174
EAR,2017,42.6090330853014,6.49011582390743
EAR,2018,44.5142391363275,6.47431766838799
EAR,2019,42.3207568315784,6.45731181271963
EAR,2020,41.4193595764004,7.15369194022222
EAR,2021,43.3740273159279,8.34886019740056
EAR,2022,41.1051855035198,6.44398260049447
EAR,2023,42.6148722100008,6.39893019584349
EAS,1990,37.7929562484696,6.8674676553562
EAS,1991,37.4592396067617,6.85760475058379
EAS,1992,37.5039568298461,6.79511527592713
EAS,1993,37.5455123647757,6.76591107658694
EAS,1994,37.5841445551771,6.66876380911301
EAS,1995,36.8520388976828,6.76754893004958
EAS,1996,37.6511367487534,6.73174284693569
EAS,1997,37.6809031285486,6.68550553699715
EAS,1998,37.7085206206122,6.67499191227608
EAS,1999,37.7368643928398,6.67132404025201
EAS,2000,38.1452345089354,6.64070892860743
EAS,2001,37.9570790900862,6.61861500393894
EAS,2002,38.4006282385227,6.60639164043453
EAS,2003,37.8090672453483,6.57602942021814
EAS,2004,37.9810927127645,6.68960849386004
EAS,2005,38.3129373380085,6.68668671408842
EAS,2006,39.8169775543681,6.87596374162501
EAS,2007,40.2948521723742,6.96114358577472
EAS,2008,39.8096708220298,7.1230768819968
EAS,2009,39.2672107847917,7.06803500412405
EAS,2010,37.9507775159406,7.11441086278106
EAS,2011,40.4979379683297,7.15466461683349
EAS,2012,37.8270966543286,7.15629440212304
EAS,2013,39.818796461882,7.15999055748426
EAS,2014,40.861546397715,7.16110940124922
EAS,2015,38.9745013713121,7.14822462202852
EAS,2016,35.7350836237465,7.15434639140188
EAS,2017,33.8504468223012,7.18435134428408
EAS,2018,31.3909379934903,7.23033863142703
EAS,2019,31.1862692276644,7.26817662986159
EAS,2020,28.1555216304885,7.38936020164019
EAS,2021,27.2666703326686,7.82629403537403
EAS,2022,27.3142726727188,7.67570200226682
EAS,2023,27.2993177289357,7.94522342586948
ECA,1990,29.4514622352489,8.96901914544512
ECA,1991,29.4404017768085,9.12281054089137
ECA,1992,29.2460025337816,9.6435953989967
ECA,1993,29.0549942605728,9.84668565842242
ECA,1994,28.8743868657951,9.76693326820041
ECA,1995,29.0970581486729,9.78197297530171
ECA,1996,28.5478476132376,9.68536838494626
ECA,1997,28.3962902436294,9.5517265649144
ECA,1998,28.2483581791985,9.46086755792625
ECA,1999,28.0929662010886,9.56727317537509
ECA,2000,27.7346596279198,9.40321924097148
ECA,2001,27.6775712923954,9.37374171099626
ECA,2002,28.641168130983,9.42789824926204
ECA,2003,26.1893761405826,9.42474160591876
ECA,2004,25.3020465594806,9.46132384558944
ECA,2005,25.1816843217409,9.49472887688754
ECA,2006,24.8153495048934,9.44023073605668
ECA,2007,24.8145862731303,9.40098042314506
ECA,2008,24.8257291868468,9.28318644361969
ECA,2009,24.3941917571951,8.84607729249764
ECA,2010,25.6625510511625,8.63941707056526
ECA,2011,25.1188688511669,8.52945224812023
ECA,2012,24.0530226236885,8.36550926726951
ECA,2013,24.7073335918368,8.19933729066958
ECA,2014,25.0679889902143,8.16362124693625
ECA,2015,24.6239471304587,8.02223995686099
ECA,2016,23.1659517524145,7.92019505962365
ECA,2017,24.5114662659555,7.82002665736161
ECA,2018,24.4493380071349,7.88527960709688
ECA,2019,23.8938435638041,7.88800496309235
ECA,2020,23.3691726690454,9.0357798644776
ECA,2021,24.2327373615992,9.91548788818823
ECA,2022,24.2649121461778,8.21752409459806
ECA,2023,24.0483094992526,7.97758743438799
ECS,1990,25.6289887074678,10.1981566153871
ECS,1991,25.421934246433,10.2861636016046
ECS,1992,25.1171740273123,10.4736578532909
ECS,1993,24.8120758414234,10.9962835629616
ECS,1994,24.5093358940161,11.0706536959981
ECS,1995,24.4095432498156,10.9967976097512
ECS,1996,23.9136683592504,10.8170550237745
ECS,1997,23.6195787719839,10.6518378930685
ECS,1998,23.3266757300338,10.5756048554659
ECS,1999,23.0321999461109,10.7759489349751
ECS,2000,22.6344885455611,10.7275602818002
ECS,2001,21.5584313893576,10.7056116874719
ECS,2002,22.624954608034,10.8600517397273
ECS,2003,22.3856536887127,10.9718725892783
ECS,2004,20.2732455740771,10.6221455863608
ECS,2005,20.2883022846349,10.7452993580312
ECS,2006,19.0460274438951,10.4604850134046
ECS,2007,18.3728673331496,10.4001065713061
ECS,2008,18.0997462156505,10.3838647067916
ECS,2009,18.2240755416958,10.1831729736883
ECS,2010,19.1783461268768,10.1302609525398
ECS,2011,18.4532304967501,9.95638221389702
ECS,2012,17.3028874626035,10.020748861258
ECS,2013,17.2233644720895,9.91160720399705
ECS,2014,16.9959639658442,9.82714554293551
ECS,2015,16.5302595909985,10.0710549340618
ECS,2016,15.7903429311348,9.90701129239913
ECS,2017,16.3321867481792,9.94185097303207
ECS,2018,16.1351100700035,9.99591645334227
ECS,2019,15.1321613103248,9.88733635710868
ECS,2020,14.6004625458533,11.2383131900699
ECS,2021,15.2960693043462,11.8909878686257
ECS,2022,15.1790106241243,10.6541284620143
ECS,2023,14.4111439011471,10.1173849818438
ECU,1990,41.187370149789,5.776
ECU,1991,40.8872934744638,5.626
ECU,1992,40.5524408930778,5.524
ECU,1993,40.2175883116917,5.372
ECU,1994,39.8827357303057,5.161
ECU,1995,39.6174349610401,5.073
ECU,1996,39.2130305675336,4.993
ECU,1997,38.8781779861475,4.997
ECU,1998,38.5433254047614,5.077
ECU,1999,38.2084728233754,5.158
ECU,2000,37.8388443359289,5.168
ECU,2001,38.630595434544,5.052
ECU,2002,38.3099517263994,4.908
ECU,2003,38.2344207929529,4.817
ECU,2004,37.7655397059904,4.813
ECU,2005,37.6331086572784,4.879
ECU,2006,25.3459664495104,4.923
ECU,2007,19.14326835546,4.918
ECU,2008,19.1306658675447,4.807
ECU,2009,18.9870360482816,4.83
ECU,2010,21.2083411774245,4.814
ECU,2011,18.9757073503174,4.935
ECU,2012,18.0424343279012,4.901
ECU,2013,18.0517363768939,4.846
ECU,2014,17.78596368057,4.815
ECU,2015,18.258248662138,4.869
ECU,2016,18.8225928822421,5.005
ECU,2017,18.2778953966104,5.066
ECU,2018,18.6076444108592,4.648
ECU,2019,18.880438766098,4.753
ECU,2020,18.7426731318293,7.474
ECU,2021,18.605495375963,7.108
ECU,2022,19.8012550282051,5.363
ECU,2023,18.6084478897872,5.128
EGY,1990,46.5345174231521,8.702
EGY,1991,48.6582442222188,8.363
EGY,1992,48.9089445519871,8.03
EGY,1993,49.1596448817554,7.707
EGY,1994,49.4103452115237,7.424
EGY,1995,53.407098479889,7.15
EGY,1996,49.9117458710603,6.918
EGY,1997,50.1624462008286,6.732
EGY,1998,50.4131465305969,6.575
EGY,1999,50.6638468603652,6.436
EGY,2000,49.0415207208352,6.319
EGY,2001,49.9574653231969,6.235
EGY,2002,51.8442698872966,6.175
EGY,2003,61.1019097323142,6.131
EGY,2004,57.6960532192467,6.101
EGY,2005,51.0921546716322,6.09
EGY,2006,44.4190276887862,6.086
EGY,2007,40.757764743114,6.092
EGY,2008,40.9756017153782,6.095
EGY,2009,42.9563410045474,6.088
EGY,2010,46.3262890792464,6.076
EGY,2011,40.8977537424026,6.049
EGY,2012,42.6414652957417,5.999
EGY,2013,46.5554819136137,5.966
EGY,2014,43.5968296522207,5.879
EGY,2015,45.6930204523881,5.818
EGY,2016,45.0345425155358,5.707
EGY,2017,45.0086404762345,5.628
EGY,2018,44.9185945189461,5.533
EGY,2019,44.6262157169763,5.477
EGY,2020,39.7460127211742,6.407
EGY,2021,41.5138300696419,7.036
EGY,2022,42.2068092839445,5.675
EGY,2023,43.1460553382462,5.461
EMU,1990,22.8017276979539,10.0849820663916
EMU,1991,22.7015760516412,10.0761152659676
EMU,1992,22.4635683686954,9.91673515203748
EMU,1993,22.2274942208439,10.0433305136881
EMU,1994,21.9933862827218,9.91890427975954
EMU,1995,22.0273046861766,9.95398820269575
EMU,1996,21.5237221691854,9.94104733382822
EMU,1997,21.290466831034,9.86209229209013
EMU,1998,21.0579360090676,9.91611591759791
EMU,1999,20.8245607467643,9.85975404725466
EMU,2000,20.4559553623958,9.73341787206648
EMU,2001,18.9539257031455,9.60899878108045
EMU,2002,19.5847707650222,9.68970265091755
EMU,2003,20.7129543327207,9.889792629905
EMU,2004,18.3429463061201,9.36955203180955
EMU,2005,18.7103838744884,9.57897607520969
EMU,2006,17.153172529841,9.38225338944199
EMU,2007,16.2199506229341,9.45613372030348
EMU,2008,15.9351566159102,9.54573649027909
EMU,2009,16.1033689893183,9.53719730467826
EMU,2010,15.987030930471,9.5470575338085
EMU,2011,16.3877601394214,9.54288025877578
EMU,2012,14.572926505841,9.82375214087467
EMU,2013,14.230446751763,9.79081304651108
EMU,2014,13.1791954231723,9.64022338909552
EMU,2015,13.5456079171248,10.2249631339517
EMU,2016,12.5267090422264,10.0008619867418
EMU,2017,12.7648369629958,10.2781055081602
EMU,2018,12.6011702158364,10.2979021084493
EMU,2019,11.310468390949,10.1898923579851
EMU,2020,10.7601764230249,11.2947440156038
EMU,2021,11.3170869871823,11.3275975678951
EMU,2022,11.7998651193297,11.3554431735984
EMU,2023,10.2790606788454,10.7078140406422
ERI,1990,40.019220479344,15.323
ERI,1991,38.8827969568344,15.99
ERI,1992,38.8823377734572,13.705
ERI,1993,38.8818785900799,13.009
ERI,1994,38.8814194067026,12.735
ERI,1995,36.6090315450611,11.741
ERI,1996,38.880501039948,12.007
ERI,1997,38.8800418565708,11.502
ERI,1998,38.8795826731935,14.533
ERI,1999,38.8791234898162,18.033
ERI,2000,40.0146286455709,11.145
ERI,2001,35.7758221833271,9.892
ERI,2002,35.228606583568,9.736
ERI,2003,34.4290245935084,9.313
ERI,2004,33.8023894391221,9.233
ERI,2005,37.3049578548729,8.964
ERI,2006,31.7087262200735,8.633
ERI,2007,30.0130604255225,8.317
ERI,2008,30.1959264896041,8.077
ERI,2009,29.6003330943579,7.825
ERI,2010,32.1748548055185,7.615
ERI,2011,34.8376662422961,7.417
ERI,2012,34.2465934807474,7.248
ERI,2013,35.2650209672615,7.124
ERI,2014,29.1416815998873,6.989
ERI,2015,34.9353641229294,6.828
ERI,2016,33.3373349598182,6.729
ERI,2017,37.9107669008953,6.604
ERI,2018,35.0966959431985,6.484
ERI,2019,33.2391304848551,6.413
ERI,2020,30.9060475098208,6.582
ERI,2021,30.3260485663662,6.612
ERI,2022,33.1651240199448,6.319
ERI,2023,33.6567997168068,6.047
ESP,1990,16.4987181922095,8.6
ESP,1991,16.2565184144718,8.7
ESP,1992,16.2717303425785,8.5
ESP,1993,16.2869422706851,8.6
ESP,1994,16.3021541987918,8.6
ESP,1995,15.8025427152099,8.7
ESP,1996,16.3325780550051,8.8
ESP,1997,16.3477899831117,8.7
ESP,1998,16.3630019112183,9.0
ESP,1999,16.378213839325,9.2
ESP,2000,16.6508374732758,8.9
ESP,2001,15.6047091437375,8.8
ESP,2002,15.7520489542014,8.8
ESP,2003,16.1634030933099,9.1
ESP,2004,15.0279388325738,8.6
ESP,2005,15.0412994628953,8.8
ESP,2006,14.3447196948568,8.3
ESP,2007,13.5038732604957,8.5
ESP,2008,13.110078684933,8.4
ESP,2009,12.9657195567806,8.3
ESP,2010,11.5400693254122,8.2
ESP,2011,12.0942948150579,8.3
ESP,2012,11.6919954874835,8.6
ESP,2013,10.2759088539549,8.3
ESP,2014,10.22461137596,8.5
ESP,2015,11.8085262869621,9.1
ESP,2016,10.3473621764905,8.8
ESP,2017,11.1658168739395,9.1
ESP,2018,10.5034718641397,9.1
ESP,2019,10.4338195896242,8.8
ESP,2020,10.0910228471584,10.4
ESP,2021,10.2366414392856,9.5
ESP,2022,11.9338447646942,9.7
ESP,2023,10.0808338779581,9.0
EST,1990,19.3455326519109,12.4
EST,1991,19.2425169322327,12.6
EST,1992,18.9390416947151,13.1
EST,1993,18.6355664571974,14.2
EST,1994,18.3320912196798,15.2
EST,1995,18.4295350178401,14.5
EST,1996,17.7251407446446,13.4
EST,1997,17.4216655071269,13.3
EST,1998,17.1181902696093,14.0
EST,1999,16.8147150320917,13.4
EST,2000,16.310780276735,13.2
EST,2001,15.5892073227066,13.3
EST,2002,17.3042682813066,13.3
EST,2003,14.7439135672487,13.2
EST,2004,13.5256376198137,13.0
EST,2005,13.1754671293109,12.8
EST,2006,11.3193811582759,12.9
EST,2007,10.3239610320342,13.0
EST,2008,9.88438843592832,12.5
EST,2009,9.45844779715572,12.1
EST,2010,10.4707338625586,11.9
EST,2011,8.57915434602602,11.5
EST,2012,8.66776188531885,11.7
EST,2013,8.44215107790805,11.6
EST,2014,9.37028815022363,11.8
EST,2015,7.28547055171491,11.6
EST,2016,6.97215671810955,11.7
EST,2017,6.23825781218917,11.8
EST,2018,8.13925854793547,11.9
EST,2019,6.48539152857741,11.6
EST,2020,6.38391649561802,11.9
EST,2021,7.22114742755663,14.0
EST,2022,6.63187069919039,12.8
EST,2023,5.91844561892566,11.7
ETH,1990,21.3102211973087,19.71
ETH,1991,20.2960504977904,18.48
ETH,1992,20.3663658218369,18.116
ETH,1993,20.4366811458835,17.762
ETH,1994,20.50699646993,17.473
ETH,1995,18.4083397468473,17.176
ETH,1996,20.6476271180231,16.662
ETH,1997,20.7179424420696,16.185
ETH,1998,20.7882577661162,15.658
ETH,1999,20.8585730901627,15.632
ETH,2000,22.0133744377738,14.681
ETH,2001,25.1711735487158,14.222
ETH,2002,23.7744190388863,13.697
ETH,2003,22.2196766654647,13.114
ETH,2004,22.43685085496,12.519
ETH,2005,22.6872373649016,12.074
ETH,2006,22.9542180809591,11.427
ETH,2007,23.2352474929224,10.732
ETH,2008,23.3535997886864,10.067
ETH,2009,22.68705677205,9.505
ETH,2010,24.166909022745,8.98
ETH,2011,25.2350078828693,8.534
ETH,2012,24.5351118806919,8.118
ETH,2013,24.8586639702578,7.78
ETH,2014,21.7734035744035,7.461
ETH,2015,24.819463870742,7.206
ETH,2016,23.6646171631837,6.999
ETH,2017,25.1283378535126,6.786
ETH,2018,23.9359544258576,6.631
ETH,2019,22.7924418312934,6.481
ETH,2020,23.9067499898344,6.403
ETH,2021,23.7887266123944,6.638
ETH,2022,23.5261339843168,6.093
ETH,2023,23.8032820424199,5.96
EUU,1990,23.8452940146391,10.3225913204952
EUU,1991,23.689727118304,10.3520434725009
EUU,1992,23.3904705578653,10.2363510757452
EUU,1993,23.0939564376522,10.3296986617042
EUU,1994,22.7991327010506,10.1952799389744
EUU,1995,22.7867570113897,10.2422935502577
EUU,1996,22.2093423727705,10.2454528832394
EUU,1997,21.9164879231202,10.135974163067
EUU,1998,21.6245197256357,10.1388376985285
EUU,1999,21.3317583514573,10.1167981946494
EUU,2000,20.8923024848145,9.94451925601886
EUU,2001,19.6528101195956,9.84300762358932
EUU,2002,20.8139797191183,9.93656191250677
EUU,2003,21.8739502753806,10.1160923378066
EUU,2004,19.2687851362553,9.65602144111416
EUU,2005,19.7523000592336,9.84796514105644
EUU,2006,18.1665807682419,9.67431803397868
EUU,2007,17.127582059419,9.74437382975888
EUU,2008,16.6517003993247,9.8172253244259
EUU,2009,16.9245086503134,9.83182241746209
EUU,2010,17.1563495365754,9.82428101645122
EUU,2011,17.5240023145491,9.79738992869638
EUU,2012,15.6494361313139,10.0526176339888
EUU,2013,15.1431866726659,10.010766268898
EUU,2014,14.3987496590371,9.86672498293199
EUU,2015,14.4147890977298,10.4158645474974
EUU,2016,13.4919858924491,10.197548670084
EUU,2017,13.8446876439697,10.4801521108725
EUU,2018,13.7511351519776,10.5325165061584
EUU,2019,12.0835931801388,10.4097628589144
EUU,2020,11.4060087716525,11.6185096639856
EUU,2021,12.0799112711181,11.8861285696524
EUU,2022,12.2137877282298,11.5383701858918
EUU,2023,11.0111775725417,10.8266698036587
FIN,1990,10.5113134223461,10.0
FIN,1991,10.4691106973283,9.8
FIN,1992,10.3599974028701,9.9
FIN,1993,10.2508841084119,10.1
FIN,1994,10.1417708139536,9.4
FIN,1995,10.1664786583759,9.6
FIN,1996,9.92354422503715,9.6
FIN,1997,9.81443093057892,9.6
FIN,1998,9.70531763612068,9.6
FIN,1999,9.59620434166245,9.6
FIN,2000,9.42018047776389,9.5
FIN,2001,8.71213926366463,9.4
FIN,2002,8.72261703000733,9.5
FIN,2003,9.391679224902,9.4
FIN,2004,8.47682800490288,9.1
FIN,2005,8.8644509894831,9.1
FIN,2006,8.50175665837285,9.1
FIN,2007,7.74964222854881,9.3
FIN,2008,7.25397826755957,9.2
FIN,2009,7.0440238717636,9.3
FIN,2010,7.6665087286421,9.5
FIN,2011,6.90854689697724,9.4
FIN,2012,6.69926003675058,9.6
FIN,2013,6.2869797195743,9.5
FIN,2014,7.35747194919289,9.6
FIN,2015,5.69706141683995,9.6
FIN,2016,5.40693929358021,9.8
FIN,2017,4.74394075141048,9.8
FIN,2018,5.84651585707961,9.9
FIN,2019,5.2174017815856,9.8
FIN,2020,4.95233131104412,10.0
FIN,2021,5.26109490666293,10.4
FIN,2022,5.11856750896099,11.4
FIN,2023,4.56663882609005,11.0
FJI,1990,5.62544039494582,6.572
FJI,1991,5.43551895169112,6.433
FJI,1992,5.56855554938849,6.499
FJI,1993,5.70159214708585,6.499
FJI,1994,5.83462874478322,6.426
FJI,1995,5.32174926057696,6.395
FJI,1996,6.10070194017795,6.368
FJI,1997,6.23373853787532,6.372
FJI,1998,6.36677513557269,6.382
FJI,1999,6.49981173327006,6.416
FJI,2000,6.95580637191927,6.818
FJI,2001,7.40315189957814,6.946
FJI,2002,7.02299803363811,7.478
FJI,2003,7.13613433410344,7.496
FJI,2004,6.60343460527544,7.515
FJI,2005,6.83491264335033,7.567
FJI,2006,6.91449791395721,7.616
FJI,2007,7.18772689625003,7.734
FJI,2008,7.17058607235611,7.796
FJI,2009,6.43237587611048,7.915
FJI,2010,6.88563474549576,7.799
FJI,2011,6.76008246351913,7.897
FJI,2012,6.44418172593553,8.777
FJI,2013,6.34176339140498,8.43
FJI,2014,5.49433926170456,8.562
FJI,2015,6.11755232294273,8.791
FJI,2016,5.85147973844489,8.792
FJI,2017,7.18621241301659,8.695
FJI,2018,6.59012418588035,8.939
FJI,2019,6.95470348686353,9.092
FJI,2020,6.08382127607943,9.286
FJI,2021,5.97518909759315,11.157
FJI,2022,7.3625428766382,9.299
FJI,2023,6.44872096526468,9.255
FRA,1990,19.6130219873187,9.3
FRA,1991,19.5841201092403,9.2
FRA,1992,19.4111115098752,9.2
FRA,1993,19.23810291051,9.2
FRA,1994,19.0650943111449,9.1
FRA,1995,19.1802991543527,9.1
FRA,1996,18.7190771124146,9.1
FRA,1997,18.5460685130494,9.1
FRA,1998,18.3730599136843,9.1
FRA,1999,18.2000513143191,9.1
FRA,2000,17.8829359936674,8.9
FRA,2001,17.1691780362976,8.8
FRA,2002,16.7497368006463,8.8
FRA,2003,18.6509465537679,9.1
FRA,2004,16.1714405286058,8.3
FRA,2005,16.5468479487896,8.5
FRA,2006,14.4667104567385,8.3
FRA,2007,13.8289150912814,8.3
FRA,2008,14.5403484359196,8.5
FRA,2009,15.6461380644536,8.5
FRA,2010,15.8696664449031,8.5
FRA,2011,15.4920531594036,8.4
FRA,2012,13.9323322128474,8.7
FRA,2013,14.290754188052,8.7
FRA,2014,11.3479530769135,8.4
FRA,2015,12.0481874947392,8.9
FRA,2016,11.0378089342511,8.9
FRA,2017,10.6190588228925,9.1
FRA,2018,10.5107824351537,9.1
FRA,2019,9.41824194165321,9.1
FRA,2020,8.77800001489545,9.9
FRA,2021,9.93627290816782,9.8
FRA,2022,10.3836622746905,9.9
FRA,2023,8.22738625697416,9.4
FSM,1990,4.73730109078561,6.677
FSM,1991,4.6595015475245,6.573
FSM,1992,4.66177480555038,6.484
FSM,1993,4.66404806357627,6.77
FSM,1994,4.66632132160215,7.115
FSM,1995,4.50844897705407,7.389
FSM,1996,4.67086783765391,7.28
FSM,1997,4.67314109567979,7.155
FSM,1998,4.67541435370567,7.012
FSM,1999,4.67768761173155,6.868
FSM,2000,4.76003367104441,6.888
FSM,2001,4.92369010996103,6.702
FSM,2002,4.84892752722634,7.169
FSM,2003,4.67582189197791,6.791
FSM,2004,4.43524407228315,6.875
FSM,2005,4.59660703702622,6.947
FSM,2006,4.65293406472832,7.04
FSM,2007,4.62609788142464,7.108
FSM,2008,4.63841901048025,7.156
FSM,2009,4.77733884230892,7.188
FSM,2010,4.42113697028337,7.161
FSM,2011,4.86785054248864,7.206
FSM,2012,4.5072999411258,7.249
FSM,2013,4.30181914642517,7.31
FSM,2014,4.44778702195999,7.372
FSM,2015,4.67269224808772,7.482
FSM,2016,3.79572363222193,7.488
FSM,2017,3.57454119865152,7.531
FSM,2018,4.0495257466137,7.582
FSM,2019,3.78243790247913,7.6
FSM,2020,3.52255056217135,7.97
FSM,2021,3.56978052028658,7.916
FSM,2022,4.02973932425934,7.613
FSM,2023,3.51665334908193,7.64
GAB,1990,28.5245911494469,11.308
GAB,1991,28.3628374586269,11.107
GAB,1992,28.4583460440322,10.927
GAB,1993,28.5538546294375,10.756
GAB,1994,28.6493632148428,10.602
GAB,1995,28.230347247798,10.431
GAB,1996,28.8403803856534,10.318
GAB,1997,28.9358889710588,10.161
GAB,1998,29.0313975564641,10.027
GAB,1999,29.1269061418694,9.882
GAB,2000,29.4796770034997,9.746
GAB,2001,28.5624541624179,9.602
GAB,2002,28.9830225588465,9.452
GAB,2003,28.3199162236034,9.262
GAB,2004,29.1137843717922,9.102
GAB,2005,28.9608227435123,8.926
GAB,2006,25.3048779024936,8.755
GAB,2007,25.9088253666364,8.556
GAB,2008,27.8985134691197,8.35
GAB,2009,27.0071525203874,8.171
GAB,2010,29.0584488362783,7.994
GAB,2011,28.9402504273,7.802
GAB,2012,29.5648483349918,7.615
GAB,2013,32.0768027518567,7.44
GAB,2014,28.7115755077277,7.272
GAB,2015,31.1583560855615,7.138
GAB,2016,32.0063953887715,7.024
GAB,2017,27.9987788436569,6.918
GAB,2018,28.4801107651775,6.817
GAB,2019,29.3305583712676,6.693
GAB,2020,31.2781900678149,6.831
GAB,2021,30.4548421034181,6.802
GAB,2022,32.1853662714696,6.519
GAB,2023,31.3215918230835,6.269
GBR,1990,20.108565445179,11.2
GBR,1991,20.1617103890454,11.3
GBR,1992,19.9390318260776,11.0
GBR,1993,19.7163532631098,11.4
GBR,1994,19.4936747001421,10.8
GBR,1995,19.8226431508419,11.1
GBR,1996,19.0483175742065,10.9
GBR,1997,18.8256390112387,10.8
GBR,1998,18.6029604482709,10.8
GBR,1999,18.3802818853031,10.8
GBR,2000,17.8817798155015,10.3
GBR,2001,15.8040865771241,10.2
GBR,2002,16.3877890369293,10.2
GBR,2003,19.3544864435061,10.2
GBR,2004,15.5840021759095,9.7
GBR,2005,16.1136437372365,9.6
GBR,2006,13.4620257611205,9.4
GBR,2007,12.1370024293423,9.4
GBR,2008,11.9857659830594,9.4
GBR,2009,11.9881960643702,9.0
GBR,2010,12.5389789726342,8.9
GBR,2011,13.017005115073,8.7
GBR,2012,11.1751270771676,8.9
GBR,2013,12.4952891586025,9.0
GBR,2014,12.1572167997075,8.8
GBR,2015,10.4984654639443,9.2
GBR,2016,10.663101063838,9.1
GBR,2017,10.3650112571487,9.2
GBR,2018,10.6059076264199,9.2
GBR,2019,10.2890709531888,9.019
GBR,2020,9.52171570283834,10.268
GBR,2021,9.99579607939085,9.784
GBR,2022,10.016644435978,9.512
GBR,2023,9.46282991802458,9.518
GEO,1990,21.8503583354609,10.405
GEO,1991,21.8952157655249,10.876
GEO,1992,21.7480013662425,11.208
GEO,1993,21.6007869669601,11.335
GEO,1994,21.4535725676776,10.795
GEO,1995,21.6905018270876,10.288
GEO,1996,21.1591437691128,9.579
GEO,1997,21.0119293698304,10.64
GEO,1998,20.8647149705479,10.825
GEO,1999,20.7175005712655,11.022
GEO,2000,20.3782143426368,11.304
GEO,2001,20.8458638000748,11.39
GEO,2002,19.9249102686051,11.646
GEO,2003,19.2640781060563,11.504
GEO,2004,19.0139190018133,12.254
GEO,2005,19.9559288424734,12.152
GEO,2006,19.4147947150316,12.353
GEO,2007,20.2866981895568,12.671
GEO,2008,20.4871155444502,12.625
GEO,2009,19.8413083613995,12.738
GEO,2010,21.8779383548016,12.865
GEO,2011,19.0449267006406,12.594
GEO,2012,18.5215256244454,12.554
GEO,2013,18.4942417941906,12.336
GEO,2014,20.9305947312065,12.571
GEO,2015,18.8538248338325,12.503
GEO,2016,17.372294638664,12.774
GEO,2017,19.0750865540907,12.654
GEO,2018,18.6640622057354,12.078
GEO,2019,18.9456214930977,12.081
GEO,2020,18.9479160700645,12.963
GEO,2021,19.566218652052,15.342
GEO,2022,19.351565028902,12.211
GEO,2023,18.5711667549529,11.839
GHA,1990,38.3512002784784,11.748
GHA,1991,36.2087431851242,11.51
GHA,1992,36.2382419475188,11.266
GHA,1993,36.2677407099134,11.084
GHA,1994,36.2972394723079,11.036
GHA,1995,31.9828265232056,10.763
GHA,1996,36.3562369970971,10.557
GHA,1997,36.3857357594916,10.389
GHA,1998,36.4152345218862,10.248
GHA,1999,36.4447332842808,10.11
GHA,2000,38.6461879024236,9.991
GHA,2001,29.8112835954564,9.866
GHA,2002,35.1593626800221,9.722
GHA,2003,28.9236361356992,9.58
GHA,2004,40.8471079792122,9.436
GHA,2005,31.5057622691659,9.314
GHA,2006,31.4140355286574,9.161
GHA,2007,33.4452107808469,9.015
GHA,2008,34.1712364799862,8.884
GHA,2009,29.4002555482537,8.741
GHA,2010,26.371447386165,8.604
GHA,2011,30.3930045479609,8.485
GHA,2012,29.0418637003495,8.333
GHA,2013,24.2061546021841,8.169
GHA,2014,23.6327809168327,7.981
GHA,2015,33.8697351229232,7.845
GHA,2016,31.3095383111133,7.693
GHA,2017,29.3568301115867,7.558
GHA,2018,25.8232291377847,7.448
GHA,2019,25.0476126459012,7.34
GHA,2020,30.1543666247493,7.439
GHA,2021,29.2960702713952,7.482
GHA,2022,30.0880306483719,7.095
GHA,2023,28.143601284493,7.04
GIN,1990,30.886996358437,19.043
GIN,1991,30.2781205237132,18.707
GIN,1992,30.208389061569,18.428
GIN,1993,30.1386575994249,17.92
GIN,1994,30.0689261372808,17.636
GIN,1995,28.9209059299771,17.054
GIN,1996,29.9294632129925,16.519
GIN,1997,29.8597317508484,16.15
GIN,1998,29.7900002887043,15.638
