iso,year,cons_prod_ratio,openness
ARM,2011,1.1324210102636345,69.4355736620453
ARM,2012,1.1278705636743214,75.9616759606704
ARM,2013,1.06323396567299,77.5550481598824
ARM,2014,1.0556745182012848,75.778866962639
ARM,2015,1.110440665569574,71.6820743427575
ARM,2016,1.1555598233147686,76.0779674593548
ARM,2017,1.1569441936066462,87.202376539837
ARM,2018,1.4388526279628995,92.473107021212
ARM,2019,1.3001273074474857,97.847004865327
ARM,2020,1.2582781456953644,70.1213571368789
ARM,2021,1.2613249897973065,79.2489057647112
AUS,1990,0.8799543984952943,32.1100283534983
AUS,1991,0.8782874136209592,32.1456909693335
AUS,1992,0.8721421213431635,32.9981716307874
AUS,1993,0.8614758639795,35.3502769485307
AUS,1994,0.8785237710864302,36.4066117966299
AUS,1995,0.8647011758842086,37.646874037201
AUS,1996,0.8649547379998782,38.1740208800895
AUS,1997,0.8623545245329328,37.9217014956962
AUS,1998,0.8794268915512606,39.9240664596368
AUS,1999,0.8737829915434634,38.9602467102359
AUS,2000,0.8346918244745611,40.8631257691954
AUS,2001,0.8409223078385543,44.1337313971929
AUS,2002,0.8855404566462026,41.3813128146921
AUS,2003,0.9237291792526108,40.1348011794482
AUS,2004,0.9206973730710332,36.9505159618289
AUS,2005,0.9135015399317549,39.0978822564811
AUS,2006,0.9303477756513607,41.4878923489153
AUS,2007,0.9433185592234568,41.9297451276561
AUS,2008,0.9213389763010199,42.7522207880308
AUS,2009,0.9797261270292916,45.5936120867789
AUS,2010,0.9857243732501124,40.3905070860606
AUS,2011,0.9885137443856252,41.7219860149689
AUS,2012,1.02014296119801,43.0198495527558
AUS,2013,0.9707553097901218,41.100511881056
AUS,2014,0.9793637451924301,42.2993095385282
AUS,2015,0.9666416202142345,41.4947506939901
AUS,2016,0.9517826717374642,40.813402217321
AUS,2017,0.9579277614366436,42.0354135251854
AUS,2018,0.9315301327688587,43.5732253645218
AUS,2019,0.9246177019943362,46.0016827052171
AUS,2020,0.9392417958233281,44.499564103879
AUS,2021,0.9347777960831154,40.2022359390595
AUT,1990,1.4254474120049525,71.769481946408
AUT,1991,1.3745402036783705,70.3238566862819
AUT,1992,1.556617073858453,67.8961088248008
AUT,1993,1.4625850340136055,63.5138270434354
AUT,1994,1.445252128356254,66.246573910845
AUT,1995,1.4382560916597722,68.5250057529972
AUT,1996,1.4211392968402317,70.4693162982812
AUT,1997,1.3875492162543643,75.2444760305554
AUT,1998,1.444567279680894,77.3495216604118
AUT,1999,1.4358439422549796,78.5629329772961
AUT,2000,1.4122560570358287,85.8426077336549
AUT,2001,1.3955350401048565,87.9962567186047
AUT,2002,1.3381535811524143,87.5844937054619
AUT,2003,1.291078902495737,86.8822263228608
AUT,2004,1.3314504091821504,91.4742201880009
AUT,2005,1.3289841330046148,94.6747547827805
AUT,2006,1.3594718474920569,98.7857253161241
AUT,2007,1.382375965016466,101.36495843546
AUT,2008,1.3625350502273161,102.7437043613
AUT,2009,1.3553237645240852,87.6004931021953
AUT,2010,1.3216111111111113,99.6448825546716
AUT,2011,1.3934785097006812,105.775098372378
AUT,2012,1.3697145405887599,105.840791389706
AUT,2013,1.345503918298676,104.985374015367
AUT,2014,1.4336881809255129,104.49673998926
AUT,2015,1.3133307212393381,103.11758174626
AUT,2016,1.320088070337256,101.573494597172
AUT,2017,1.2731857300900848,105.556066755438
AUT,2018,1.329187134766476,108.377969971828
AUT,2019,1.2746096451855016,108.207284904426
AUT,2020,1.2673528465744612,99.9482141095975
AUT,2021,1.3003452418974615,111.032932124165
AZE,1990,0.5799980523906905,83.0832196452933
AZE,1991,0.4668490633861884,86.8637724550898
AZE,1992,0.284508847509524,140.799983402834
AZE,1993,0.5286534727099946,133.490445859873
AZE,1994,0.4877100965550125,55.3493194555644
AZE,1995,0.7130505268846259,85.8937107507733
AZE,1996,0.9266372191280967,80.8497401741931
AZE,1997,0.8761853701035418,82.0789665326283
AZE,1998,0.958628283781658,77.2278091030634
AZE,1999,0.8991395461800014,69.8259648751026
AZE,2000,0.8036956156559718,78.5485682796041
AZE,2001,0.8297378145345768,78.8151854917601
AZE,2002,0.8912845642282113,92.8181443298969
AZE,2003,1.1003345578588297,107.551948506262
AZE,2004,1.178774067528602,121.507115894117
AZE,2005,1.0411475697490786,115.841884607706
AZE,2006,1.0852210184809687,105.262399846369
AZE,2007,1.0446449379099112,96.6418081486575
AZE,2008,1.0474922057087508,89.2428968637573
AZE,2009,1.1379239253685185,74.7440416836369
AZE,2010,1.1429089985117427,74.9859884610856
AZE,2011,1.107017543859649,80.5080450059522
AZE,2012,1.1390601159597191,78.263069540422
AZE,2013,1.0587323817753809,74.6758447629851
AZE,2014,1.07191730965206,69.4832251953347
AZE,2015,1.0664014070293804,72.6015079073189
AZE,2016,0.964609669709448,90.0773187345677
AZE,2017,0.9513516629200529,90.4023156823216
AZE,2018,1.0192329939842666,91.6725765369825
AZE,2019,0.9985431621328107,85.8181454084561
AZE,2020,1.047824047244529,72.0178676487811
AZE,2021,1.0108616187989556,76.286865687015
BEL,1990,1.0,121.467851074465
BEL,1991,1.0,118.59013771799
BEL,1992,1.0,115.069287501636
BEL,1993,1.0,109.012736996759
BEL,1994,1.0,113.232300033612
BEL,1995,1.0,116.378567821327
BEL,1996,1.0,119.212775757383
BEL,1997,1.0,125.68894005618
BEL,1998,1.0,124.709122626318
BEL,1999,1.4527858626191679,125.169990540949
BEL,2000,1.5408436928125198,142.230135067034
BEL,2001,1.547805052147361,139.576839834619
BEL,2002,1.5827415808264307,136.085149488081
BEL,2003,1.5766220808779972,132.715552833888
BEL,2004,1.6906577026985061,136.918405348432
BEL,2005,1.69869009533814,144.529050669983
BEL,2006,1.7732606941081517,149.567509299511
BEL,2007,1.8845244122065183,152.468446875303
BEL,2008,1.9307760141093475,161.088447790447
BEL,2009,1.7854592002374614,135.13840572229
BEL,2010,1.8074160069132266,150.162563621427
BEL,2011,2.034195836780494,160.765516888126
BEL,2012,1.9179400113186191,160.383301425059
BEL,2013,2.0109905073140366,157.573622782434
BEL,2014,2.1330538416373956,158.571610953523
BEL,2015,1.9900224027159592,155.068682045926
BEL,2016,2.0775126232267374,159.057696611945
BEL,2017,2.044993050099716,166.904078237791
BEL,2018,2.1137288541334183,168.277692877218
BEL,2019,2.04892834597541,165.46547893199
BEL,2020,1.9981261300750646,156.950121282783
BEL,2021,2.1260534299679756,177.381912201075
BEN,1990,1.8203799654576858,45.7201821451396
BEN,1991,1.782258064516129,51.3447168355486
BEN,1992,1.7108792846497762,56.7407458048553
BEN,1993,1.574969021065675,55.3817991336605
BEN,1994,1.6041666666666667,64.4004792535565
BEN,1995,1.6265690376569037,63.800140010475
BEN,1996,1.6883445945945947,56.5177914456367
BEN,1997,1.713235294117647,58.7116296113966
BEN,1998,1.7737881508078992,59.5936252981433
BEN,1999,1.3337893296853625,54.3917891538957
BEN,2000,1.5675492192803802,47.3481515012844
BEN,2001,1.6483126110124333,48.2571706392197
BEN,2002,1.471090047393365,43.7684225364311
BEN,2003,1.7606516290726815,41.6162305574334
BEN,2004,1.512336160370085,39.9029743365096
BEN,2005,1.6855421686746987,39.0959311879142
BEN,2006,1.9418084153983886,39.7746987128551
BEN,2007,1.8898499109641314,49.1137841529705
BEN,2008,2.170451645828017,47.7753592695169
BEN,2009,1.6134911242603551,44.7026290629806
BEN,2010,1.6208591579397305,51.4308599492924
BEN,2011,2.0109375,47.2170288118403
BEN,2012,1.7299568476039067,50.7367367791134
BEN,2013,2.0070083223828297,59.2001918331875
BEN,2014,1.752199413489736,65.2682749404551
BEN,2015,1.5701391500564121,56.7563131849476
BEN,2016,1.4460553568066277,58.9869283378276
BEN,2017,1.3755175517551756,61.4765969588474
BEN,2018,1.3068101623147494,61.7951944903448
BEN,2019,1.315000948226816,63.68133231423
BEN,2020,1.346688323407327,44.8332333768726
BEN,2021,1.3908026179813984,48.0548608324409
BFA,1990,1.3888888888888888,35.4226504401749
BFA,1991,1.3714733542319748,33.7962364263647
BFA,1992,1.386435331230284,28.3740163771975
BFA,1993,1.384858044164038,29.6250839534616
BFA,1994,1.4015151515151516,39.2292222386411
BFA,1995,1.4886535552193645,40.7474714183407
BFA,1996,1.521320495185695,38.1802977691941
BFA,1997,1.4594240837696335,37.4164187803511
BFA,1998,1.5117924528301887,40.9397835752562
BFA,1999,1.6336538461538461,35.2548157814824
BFA,2000,1.472610096670247,35.1229419704263
BFA,2001,1.6795112781954886,31.6581708148511
BFA,2002,1.737582005623243,31.3125228527966
BFA,2003,1.1478040540540542,30.3682364077323
BFA,2004,1.2195121951219514,35.4809436017462
BFA,2005,1.253623188405797,34.1721697681049
BFA,2006,1.3344289235825801,35.1065423554549
BFA,2007,1.1875,33.7797172895073
BFA,2008,1.0715071507150715,35.3853169801502
BFA,2009,1.2211328976034859,40.2959836735924
BFA,2010,1.1143576826196473,49.0732385398039
BFA,2011,1.1009771986970684,57.4972531038508
BFA,2012,1.0375191424196017,61.2386079818398
BFA,2013,1.1221075115699537,64.0358513024234
BFA,2014,1.0669456066945606,58.8235624937426
BFA,2015,0.939369658119658,59.0891813101662
BFA,2016,0.9964894684052157,57.8931727994406
BFA,2017,0.9725227174383384,59.2687802020168
BFA,2018,0.9433601224646,60.5956256236488
BFA,2019,0.9063723745105018,60.4086928753226
BFA,2020,0.8506585973656104,60.7397786403239
BFA,2021,0.8484752725549061,62.4203586607795
BGD,1990,1.0144865786109927,18.9665020125385
BGD,1991,1.0002033484714974,18.8898268850747
BGD,1992,1.0322915989864205,19.9340055024511
BGD,1993,0.9932188627597361,23.1215830698982
BGD,1994,0.9789209821682903,22.8658645545703
BGD,1995,0.9368825987841946,28.2094960764218
BGD,1996,0.9077974612916725,26.0760877233809
BGD,1997,0.9104303491185621,26.3255133900833
BGD,1998,0.8885682288077188,27.8800634028394
BGD,1999,1.2331327461841948,28.3879405571158
BGD,2000,0.9635253777459588,29.3217143619038
BGD,2001,0.9501030131341746,32.0980170730117
BGD,2002,0.9591026962851877,28.9673807211649
BGD,2003,1.0522151898734176,27.657884900158
BGD,2004,1.0504474956918115,26.8582341492431
BGD,2005,1.0514622053715832,34.396934864465
BGD,2006,1.0026841777309112,38.1119244325921
BGD,2007,0.9972349150556533,39.9423826531735
BGD,2008,0.9878035332259985,42.6209140325589
BGD,2009,1.0150646499146132,40.092796223023
BGD,2010,0.9974276408320378,37.8028426708321
BGD,2011,0.9749069127408126,47.4208498356898
BGD,2012,0.9956954307919068,48.1109227490467
BGD,2013,0.9897626731312631,46.2964027228174
BGD,2014,1.5805749644718141,44.5140801968096
BGD,2015,0.9984534608686612,42.0859963070382
BGD,2016,1.548219811401524,31.3341501346142
BGD,2017,1.548173486958431,29.9997306724343
BGD,2018,1.608234805098836,32.5146317240884
BGD,2019,1.567336089781453,31.5780544912404
BGD,2020,1.5526433995967786,26.271447376215
BGD,2021,1.602659088602456,27.7240047036631
BGR,1990,0.8120253660064197,69.8453052958159
BGR,1991,0.7373579753254986,82.6820795918073
BGR,1992,0.749110816653881,100.050651652997
BGR,1993,0.7901317028892427,84.0416969316241
BGR,1994,0.7470514162070128,90.7201149147257
BGR,1995,0.8085018215722499,55.2630086118475
BGR,1996,0.7818166267533355,85.8207260168869
BGR,1997,0.7767085976418306,86.4637363337509
BGR,1998,0.840644651127763,77.0452015666429
BGR,1999,0.9107200621077829,90.0749813655593
BGR,2000,0.9310973867557527,77.7456854212701
BGR,2001,0.9310077519379844,79.0813824014922
BGR,2002,0.9322944886326695,75.269621415721
BGR,2003,0.9240062585411262,79.0138894271643
BGR,2004,0.9333831277630862,93.0639046910296
BGR,2005,0.9642094861660079,99.714224874021
BGR,2006,0.9846055906013079,111.047459756649
BGR,2007,0.9764500889184285,123.532578691039
BGR,2008,1.029837485655055,124.68876138203
BGR,2009,0.9794535519125683,92.6926410550003
BGR,2010,0.9360046846243935,103.380518426721
BGR,2011,0.879386295180723,117.418101416931
BGR,2012,0.8981709716842388,123.97132336227
BGR,2013,0.8815959420425992,129.688685003845
BGR,2014,0.8752241581615711,130.248372124871
BGR,2015,0.8517048642134353,126.736652288689
BGR,2016,0.8926429075511644,122.805519071127
BGR,2017,0.8834253677865362,129.634433774038
BGR,2018,0.9448773647794404,129.166502231244
BGR,2019,0.9463917525773196,125.260415075086
BGR,2020,0.9920155314320092,110.423903082333
BGR,2021,0.9661749085329872,121.214091012604
BHR,1990,0.7891943622759701,184.828804680899
BHR,1991,0.844734751522641,158.867796593681
BHR,1992,0.8681984233801193,159.291898335568
BHR,1993,0.790363028421304,144.763045585989
BHR,1994,0.8230908584169454,136.473470897416
BHR,1995,0.8154503526858383,134.086732319169
BHR,1996,0.7849705181282147,144.333450490306
BHR,1997,0.8082573601997561,130.672449001883
BHR,1998,0.874097176625082,113.001418957352
BHR,1999,0.4924947956612249,124.735737154328
BHR,2000,0.47163914787228495,135.809135327865
BHR,2001,0.47502413740535604,127.026266277537
BHR,2002,0.5104912490055689,131.133634216392
BHR,2003,0.5771834477498093,128.091582155216
BHR,2004,0.5205149971703452,140.737310039923
BHR,2005,0.49936701106709686,148.313525108923
BHR,2006,0.47824097187552,147.104181068989
BHR,2007,0.541275445053707,137.785050572304
BHR,2008,0.5692464013547841,145.882511145821
BHR,2009,0.7494136043784206,117.963725409489
BHR,2010,0.7804618604810761,115.561486449616
BHR,2011,0.6165919282511211,167.529641035854
BHR,2012,0.6871553562238071,178.824020821684
BHR,2013,0.6188997053925964,184.58950884485
BHR,2014,0.6587775661102321,168.57585814186
BHR,2015,0.7321730574090587,147.916060172904
BHR,2016,0.6293345977556504,132.822997902774
BHR,2017,0.6497554455144758,136.429239810394
BHR,2018,0.6759740656920913,144.075372574535
BHR,2019,0.6342247979583155,135.417543398211
BHR,2020,0.6410270111410937,135.460985012931
BHR,2021,0.5590790017923617,153.799316485108
BLR,1990,0.6035091601434643,89.6073903002309
BLR,1991,0.6630257424222065,66.6666666666667
BLR,1992,0.5023131083261216,117.391304347826
BLR,1993,0.5036690879341548,150.964467005076
BLR,1994,0.47789380791292835,155.375709548699
BLR,1995,0.5924280914529214,103.718194772782
BLR,1996,0.815455015846323,96.7748997857579
BLR,1997,0.7783360617209912,125.516179156558
BLR,1998,0.8291572510966371,122.957697735989
BLR,1999,0.8609580549624629,120.835117829629
BLR,2000,0.7474824590104336,141.609165955024
BLR,2001,0.7013215044820257,137.044930473063
BLR,2002,0.7038595580602106,131.002058282291
BLR,2003,0.7670359910203491,134.141852273225
BLR,2004,0.7494560841484933,142.136510387704
BLR,2005,0.7546467775607785,118.88435169233
BLR,2006,0.7696775550486176,124.295103889386
BLR,2007,0.8642909283960447,128.153877979073
BLR,2008,0.8712558198662027,129.599478545475
BLR,2009,0.9028666622682588,108.63564482836
BLR,2010,0.9602655362712949,115.917972989303
BLR,2011,0.8032207064039248,157.974255073313
BLR,2012,1.1319018404907975,153.085269313372
BLR,2013,1.0830683376979673,119.815965235724
BLR,2014,1.0487448782555457,110.651424367582
BLR,2015,1.07443734276195,115.914826201946
BLR,2016,1.139616415755826,125.209322899662
BLR,2017,1.157509588856739,133.367754723012
BLR,2018,1.1790062891058533,139.393736250171
BLR,2019,1.1615865918193369,130.850406102184
BLR,2020,1.1239788238079935,118.934176146534
BLR,2021,1.1550582474819673,136.014167877476
BOL,1990,0.8335995208624476,46.7032725841847
BOL,1991,0.8475157053112506,48.444968874686
BOL,1992,0.8709297052154195,49.1108578783889
BOL,1993,0.874329700743816,47.4671256895523
BOL,1994,0.8626943005181346,48.8608505020702
BOL,1995,0.8638830435264149,49.737987097898
BOL,1996,0.8688540939463449,49.8562913723023
BOL,1997,0.8822977925509248,50.4696628058748
BOL,1998,0.9367897727272727,52.2811629581228
BOL,1999,1.016986301369863,44.1682564870165
BOL,2000,1.0239279791518598,45.5977750218555
BOL,2001,1.0118829981718462,45.2278224315522
BOL,2002,1.0257321171387423,49.3502603725957
BOL,2003,0.9162341800965128,51.967836443987
BOL,2004,0.8828160347479866,57.4642660901316
BOL,2005,0.8470454729674961,67.6419413613743
BOL,2006,0.8697550327431481,74.537848431547
BOL,2007,0.8858712715855572,76.0619114476148
BOL,2008,0.9134172551427694,82.8670208961798
BOL,2009,1.0069683855350986,68.6270739127592
BOL,2010,0.9777837801337026,75.5116262512877
BOL,2011,1.0031773721263475,82.4803954243518
BOL,2012,0.9724039829302987,84.9487611684942
BOL,2013,1.036843289458882,81.2309075267174
BOL,2014,1.0746733668341708,85.2644695625131
BOL,2015,1.0807035175879398,67.9328451905248
BOL,2016,1.0445647058823528,56.4010345026573
BOL,2017,1.0464791272202687,45.5761123650708
BOL,2018,1.0333200053312008,46.9261953417368
BOL,2019,1.0388783227918084,45.8209732749024
BOL,2020,1.08853711790393,37.5164342446486
BOL,2021,1.0544861487572932,47.6670843158984
BRA,1990,1.091576800300012,15.1555990810218
BRA,1991,1.0707559918742426,16.5920777626646
BRA,1992,1.0587240636812343,19.2533747878959
BRA,1993,1.0467937750198522,19.5993205474635
BRA,1994,1.0578656860969597,18.6747597961023
BRA,1995,1.0809370324328749,16.9844599991956
BRA,1996,1.0888835889406212,15.6355914758682
BRA,1997,1.0894187633776296,16.5762092613247
BRA,1998,1.0717483985013818,16.4385849312059
BRA,1999,1.0134267973696434,20.9821664782285
BRA,2000,1.039993180141277,22.6397613567941
BRA,2001,1.0065084381481717,26.936285022064
BRA,2002,0.9718488059465444,27.6183574022309
BRA,2003,0.9361429877119936,28.1403847231593
BRA,2004,0.9268026804340488,29.6782524787535
BRA,2005,0.9580235529172191,27.0867952043315
BRA,2006,0.9768320090221243,26.04169989179
BRA,2007,1.0089048654156842,25.2926113755394
BRA,2008,1.0797914879385806,27.257569417356
BRA,2009,1.0457546020139825,22.1059756060333
BRA,2010,1.0876941142801333,22.772178113177
BRA,2011,1.1018204805687675,23.9344051758721
BRA,2012,1.0760953468363794,25.1142736107398
BRA,2013,1.1207670123728057,25.7859573274674
BRA,2014,1.10206351545121,24.6854058131291
BRA,2015,1.0530734189869249,26.95362593736
BRA,2016,0.9984849871376424,24.5336820777006
BRA,2017,1.019068687092136,24.3197343743057
BRA,2018,1.016269374172526,28.8762033763866
BRA,2019,1.0194284323843565,28.8902578698964
BRA,2020,0.9757901245315279,32.3020785437939
BRA,2021,0.9532525646344263,37.6563307598082
BRN,1990,0.7610301457376721,57.7484299019104
BRN,1991,0.6924992675065925,62.9376106272656
BRN,1992,0.7628974205158968,69.9356430075004
BRN,1993,0.8736968039651342,70.5057160411668
BRN,1994,0.9692046098620819,62.8696183920448
BRN,1995,0.9114547926580557,71.0372539498999
BRN,1996,1.0414221029683046,80.4854766978859
BRN,1997,0.9352646059232885,77.1488095360526
BRN,1998,0.9022341376228776,78.7306051610635
BRN,1999,0.718802275008364,75.9893555053428
BRN,2000,0.601766904519198,87.0553329877697
BRN,2001,0.6114970475859673,91.0997876196857
BRN,2002,0.6753074739829706,93.2161814722477
BRN,2003,0.9157980456026059,89.085616098756
BRN,2004,0.9146975029327972,84.8821666638192
BRN,2005,0.9161908270399706,81.6201140155232
BRN,2006,0.7691769316909295,81.5709547429689
BRN,2007,0.7941067227931162,81.0114146368958
BRN,2008,0.7461269910538948,89.7454253523344
BRN,2009,0.8729502905100065,90.2870882587894
BRN,2010,0.8425845079206686,95.3715460226132
BRN,2011,1.0231292517006803,99.5379309038179
BRN,2012,0.9769473684210527,105.640902140819
BRN,2013,1.0906110674009966,110.939599584216
BRN,2014,0.9296795379911676,102.421000963035
BRN,2015,1.0571181306793596,89.8961882533585
BRN,2016,0.8063670902659505,87.319801332806
BRN,2017,0.7906327210226664,85.1768604269985
BRN,2018,0.9156407236912538,93.8980617666778
BRN,2019,0.8566499372647427,108.509658357959
BRN,2020,0.820561082728332,110.291003658452
BRN,2021,0.6763173627124434,147.123112375318
BWA,1990,1.0,104.847320396747
BWA,1991,1.0,99.5583853464229
BWA,1992,1.0,89.7512545868151
BWA,1993,1.0,86.2082050096699
BWA,1994,1.0,88.1806097283683
BWA,1995,1.0,94.595171646002
BWA,1996,1.0,90.955575275056
BWA,1997,1.0,108.604415150755
BWA,1998,1.0,101.841039320292
BWA,1999,1.0,98.9290812021418
BWA,2000,0.8628904182106935,91.924729689918
BWA,2001,0.8047829477514947,87.5250655680957
BWA,2002,1.429433962264151,91.8357740585774
BWA,2003,0.7218300653594771,85.8340425151264
BWA,2004,0.7209242618741977,90.9978228872631
BWA,2005,0.692626953125,88.5053520573505
BWA,2006,0.8366803774497944,86.612433913524
BWA,2007,0.8673131504257332,98.4965249407252
BWA,2008,0.9111703308905174,99.008222007989
BWA,2009,1.0539559014267186,88.4807886337378
BWA,2010,2.2728675336125193,94.6390020873926
BWA,2011,3.245718540580789,98.9614677801469
BWA,2012,2.677565491431948,111.875280620952
BWA,2013,2.1788804520572134,125.78303991122
BWA,2014,2.071970802919708,119.497541791464
BWA,2015,2.3150609080841638,112.900891016005
BWA,2016,2.1474530831099194,100.464689766026
BWA,2017,1.7988961222756865,81.9239513763494
BWA,2018,1.734920842601073,87.4551039946493
BWA,2019,1.8322201442693027,83.0929813601175
BWA,2020,2.0424741602067185,80.3250344865506
BWA,2021,2.0143648062247492,91.0478497403998
CAN,1990,1.0855010065106612,49.9944644220497
CAN,1991,1.1050389527231332,49.2234668475419
CAN,1992,1.1090521436448113,52.7380309449972
CAN,1993,1.074645744625834,58.2507961453047
CAN,1994,1.0539680814599932,64.3915441455001
CAN,1995,1.0464233012080073,69.0617480799547
CAN,1996,1.0316360592782239,70.2600734560392
CAN,1997,1.05636193318634,74.3365281134772
CAN,1998,1.0588408560935774,78.0812683804376
CAN,1999,1.0420292759704262,80.1147908564172
CAN,2000,1.0262335003882264,82.7653578503214
CAN,2001,1.0131274587150547,78.3442183943698
CAN,2002,1.0376637554585153,75.7069052324349
CAN,2003,1.0079079130748978,69.8399832953973
CAN,2004,1.0273388560541121,70.1923674409029
CAN,2005,1.0798480353999678,69.7585441602155
CAN,2006,1.0476483935618868,68.0508003453151
CAN,2007,1.047449301303826,66.2834197482347
CAN,2008,1.045611914721689,67.023446571123
CAN,2009,1.080804982166947,58.4742801830543
CAN,2010,1.1160872945858522,60.2079046752442
CAN,2011,1.0955169571026522,62.4984217100546
CAN,2012,1.0933584919095003,62.5957887432013
CAN,2013,1.0842944828435253,62.2315329073432
CAN,2014,1.060434950383936,64.3785976132125
CAN,2015,1.0180993706960708,66.1648355844224
CAN,2016,0.9874103090623741,65.3636199818813
CAN,2017,0.9787262203084743,65.1009087910845
CAN,2018,0.96788160482428,66.59982627163
CAN,2019,0.9484185856129547,66.1713422730605
CAN,2020,0.9594054268534628,61.1566883386797
CAN,2021,0.9748083180924276,62.2468612630348
CHE,1990,1.9650954721511247,81.3269867032983
CHE,1991,1.8923500466064036,77.0959452073654
CHE,1992,2.1035247077230648,77.737990004847
CHE,1993,2.0189635404723685,76.5352937767088
CHE,1994,2.0272335239523764,75.041108275243
CHE,1995,2.072741511954669,75.1376882191202
CHE,1996,2.243589452921305,77.8113363495061
CHE,1997,2.160038098778051,87.7278967644152
CHE,1998,2.4102684774326564,87.5735021497451
CHE,1999,1.9197246158345893,89.0947747052773
CHE,2000,2.080167809082781,97.3533027751465
CHE,2001,2.430542308971942,95.2126294750525
CHE,2002,2.253594681022385,90.8996540981166
CHE,2003,2.2685494165864144,89.7492121342442
CHE,2004,2.2705887554995465,95.0327601603667
CHE,2005,2.4233441104508913,101.668892487876
CHE,2006,2.711826297806679,105.761916866753
CHE,2007,2.696256832491524,112.709971761703
CHE,2008,2.485514865439252,116.342641744869
CHE,2009,2.7703211873363047,109.062731270231
CHE,2010,2.5182306701603236,119.202460523177
CHE,2011,3.114221560539868,125.047367558638
CHE,2012,4.151081861654278,125.865940588688
CHE,2013,3.546048213417317,132.800535321539
CHE,2014,4.07746407094078,119.230530793932
CHE,2015,4.1195685829290944,116.370019931647
CHE,2016,4.354493307839388,122.941735178779
CHE,2017,3.537976669979599,122.948395589146
CHE,2018,3.442062525375558,123.499829706856
CHE,2019,3.367796426049644,123.022509832864
CHE,2020,3.197332789797047,121.451100609762
CHE,2021,3.3644086680407774,128.004119652561
CHL,1990,0.983924881487784,61.2086377787818
CHL,1991,1.0162825326945488,57.5075471638552
CHL,1992,1.0596231367769757,55.5417477003547
CHL,1993,1.058947738870315,52.9138530560271
CHL,1994,1.0249637919684003,52.8076839539658
CHL,1995,1.0146283954478743,54.6874835998853
CHL,1996,0.9977190726993738,53.9207522864456
CHL,1997,0.9962818633584785,54.099302009374
CHL,1998,1.050333577840651,53.8361806045338
CHL,1999,0.983927175612298,54.6956096251975
CHL,2000,1.0417927285780217,58.7119233335812
CHL,2001,1.0323330435768547,62.144766332768
CHL,2002,1.072507112116128,62.4838547414591
CHL,2003,0.9984029038112523,65.6934161956491
CHL,2004,0.9909660424511576,69.8893603825954
CHL,2005,1.0334282348321224,72.062533372953
CHL,2006,1.0370034973769673,73.7116341203328
CHL,2007,1.0363138401282834,76.9770240591423
CHL,2008,1.1973947185644018,80.676626653784
CHL,2009,0.9987871437234688,66.6860312494996
CHL,2010,1.0731495367709927,69.7176802332624
CHL,2011,1.1316622049160379,72.481642209343
CHL,2012,1.1933032742618155,68.1561435339271
CHL,2013,1.1336547049539352,65.1432877063737
CHL,2014,1.1019384940582064,65.6346274347707
CHL,2015,1.0781506028516226,59.3491105681231
CHL,2016,1.0543620178041542,56.0578603070995
CHL,2017,1.0555179176323763,56.0261586393213
CHL,2018,1.0984924742133748,58.1770513035882
CHL,2019,1.0651358491796863,57.6069157856537
CHL,2020,1.0365811070368431,58.1687693933374
CHL,2021,1.0893459284945595,64.8399924791736
CHN,1990,0.9505692291710119,24.2259824799678
CHN,1991,0.9384432236040567,25.8729814947102
CHN,1992,0.9732338931420685,30.0340940533808
CHN,1993,0.9642481652440187,35.9086416582146
CHN,1994,0.9024361233152688,35.605463524878
CHN,1995,0.9061222005152189,34.1049521589323
CHN,1996,0.9028514470420034,33.6287512313005
CHN,1997,0.8824806753313309,34.3135763220021
CHN,1998,0.8933087476187185,32.1717399357488
CHN,1999,0.8989751683756583,33.2255380760054
CHN,2000,0.8880825290012377,39.0109424774998
CHN,2001,0.8944900720010183,38.0826469518334
CHN,2002,0.8832469820147038,42.1944423387413
CHN,2003,0.83132974896236,51.0774801301803
CHN,2004,0.8164797241813938,58.6403340408439
CHN,2005,0.7899723069960494,61.3600749408237
CHN,2006,0.780774060561023,63.5695798621627
CHN,2007,0.7840751589001504,61.2664640006176
CHN,2008,0.7858592515833369,56.7111330003209
CHN,2009,0.8441530923527034,44.4197644331119
CHN,2010,0.8432813614976362,49.8540722338977
CHN,2011,0.8463005794129569,49.9458272253643
CHN,2012,0.854141738703723,47.4802130784317
CHN,2013,0.8677382889855951,45.9160413795571
CHN,2014,0.8741085003077878,44.0684564812532
CHN,2015,0.8916322108654458,38.6971848362625
CHN,2016,0.8896135943394534,36.177170692978
CHN,2017,0.8957389459654758,36.95085261586
CHN,2018,0.9126920523176754,36.8943843914718
CHN,2019,0.91165999207543,35.4544350281407
CHN,2020,0.8992702349676561,34.337778473884
CHN,2021,0.8939764724773606,36.6428789643754
CIV,1990,1.2057716436637391,58.8014956103209
CIV,1991,1.2499419818983524,56.9978213142969
CIV,1992,1.4698231009365246,60.0250653360901
CIV,1993,1.2511290005890439,55.3485218490843
CIV,1994,1.269537865956932,69.8366580166987
CIV,1995,1.1530923694779116,76.202343905242
CIV,1996,1.0197980334839225,52.8042944211567
CIV,1997,1.0725280820967966,54.0062903380367
CIV,1998,1.2065797273266152,53.6538337944761
CIV,1999,1.0894175553732568,55.8935626908747
CIV,2000,1.073604826546003,54.9639916295152
CIV,2001,0.826734613876911,53.1141047180447
CIV,2002,0.6922147651006711,55.9019482275388
